ComponenteCurricular;Eixo;UTE;SABER;APR
"Língua Portuguesa";"Comunicação e Expressão";"APROPRIAÇÃO DO SISTEMA DE ESCRITA";"Desenvolver conhecimentos para a compreensão e a apropriação do sistema de escrita. (continuação) Perceber unidades fonológicas (sílabas, rimas, iniciais, mediais e terminações de palavras).";"Utilizar regularidades e irregularidades ortográficas em suas produções textuais."
"Língua Portuguesa";"Comunicação e Expressão";"APROPRIAÇÃO DO SISTEMA DE ESCRITA";"Desenvolver conhecimentos para a compreensão e a apropriação do sistema de escrita. (continuação) Perceber unidades fonológicas (sílabas, rimas, iniciais, mediais e terminações de palavras).";"Familiarizar-se com a escrita por meio de várias formas de registro (individual, coletivo, espontâneo etc.)."
"Língua Portuguesa";"Comunicação e Expressão";"APROPRIAÇÃO DO SISTEMA DE ESCRITA";"Desenvolver conhecimentos para a compreensão e a apropriação do sistema de escrita. (continuação) Perceber unidades fonológicas (sílabas, rimas, iniciais, mediais e terminações de palavras).";"Produzir escrita por meio de várias formas de registro (individual, coletivo, espontâneo etc.)."
"Língua Portuguesa";"Comunicação e Expressão";"APROPRIAÇÃO DO SISTEMA DE ESCRITA";"Desenvolver conhecimentos para a compreensão e a apropriação do sistema de escrita. (continuação) Perceber unidades fonológicas (sílabas, rimas, iniciais, mediais e terminações de palavras).";"Compreender diferenças entre a escrita alfabética e outras formas gráficas (exemplos: símbolos, logos, signos etc.)."
"Língua Portuguesa";"Comunicação e Expressão";"APROPRIAÇÃO DO SISTEMA DE ESCRITA";"Desenvolver conhecimentos para a compreensão e a apropriação do sistema de escrita. (continuação) Perceber unidades fonológicas (sílabas, rimas, iniciais, mediais e terminações de palavras).";"Reconhecer as letras do alfabeto, bem como os diferentes tipos de letra (maiúscula e minúscula, cursiva e de imprensa)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler palavras formadas por sílabas simples e complexas."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler pequenos textos com mediação do professor (leitura compartilhada) decodificando palavras."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler reconhecendo globalmente as palavras."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler pequenos textos com mediação do professor (leitura compartilhada) buscando compreendê-los."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ter domínio da leitura individual e coletiva."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler e compreender textos mais complexos."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler e compreender textos com autonomia e fluência."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Apreciar a leitura de histórias realizadas pelo educador percebendo os sinais de pontuação na entonação."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Perceber outros sinais no texto além das letras, como ponto-final, ponto de interrogação e de exclamação e seus efeitos na entonação."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler considerando os sinais de pontuação presentes nos textos."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Reconhecer outros sinais no texto além das letras, como ponto-final, ponto de interrogação e de exclamação e seus efeitos na entonação."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler com fluência considerando os sinais de pontuação presentes nos textos."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler com fluência, compreender, interpretar, diferenciar e apreciar os diversos tipos de texto (narrativo, argumentativo, instrucional, dissertativo, expositivo e descritivo, com ou sem ajuda)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Identificar, nas produções escritas, palavras usadas no cotidiano."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Manusear dicionário conhecendo sua estrutura e finalidade."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Localizar palavras no texto, e com ajuda do professor procurá-las no dicionário para conhecer os significados."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Relacionar o significado da palavra no dicionário e o sentido que ela adquire, quando contextualizada."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização.";"Ler e compreender verbetes de dicionários."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Inferir o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Inferir 8 , a partir de elementos presentes no próprio texto, o uso de palavras ou expressões de sentido figurado."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Vivenciar situações de leitura em que possa perceber marcas de diferentes textos verbais, com auxílio do professor (intertextualidade)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Estabelecer relações entre textos literários e textos em outras linguagens (intertextualidade)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Manusear diversos suportes textuais, considerando as condições de produção e circulação e levantando hipóteses relativas aos textos que poderão ser lidos (antecipação da leitura a partir do suporte)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Escolher diversos suportes textuais, considerando as condições de produção e circulação levantando hipóteses relativas aos textos que poderão ser lidos (antecipação da leitura a partir do suporte)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Localizar dados contidos no texto em gêneros variados a partir de suportes diversos."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Antecipar informações em relação ao texto que vai ler, apoiando-se em seus conhecimentos prévios sobre o universo temático, bem como sobre notações/elementos textuais (recursos gráficos, imagens, dados da própria obra, título, negrito, itálico)."
"Língua Portuguesa";"Comunicação e Expressão";"LEITURA";"Desenvolver estratégias de compreensão e fluência na leitura considerando o suporte, o gênero textual e sua contextualização. (continuação) Inferir8 com ajuda do professor e dos colegas o sentido de palavras ou expressões desconhecidas, com base no contexto da frase ou do texto.";"Localizar informações explícitas nos diversos gêneros textuais."
